           1   622.7432    
           1   631.2208    
           1   655.6066    
           1   694.3543    
           1   745.1738    
           1   805.7302    
           1   873.9372    
           1   511.5508    
           1   522.2361    
           1   552.7278    
           1   600.0958    
           1   660.6915    
           1   731.1647    
           1   808.8603    
           1   400.3591    
           1   414.3605    
           1   453.5052    
           1   512.1097    
           1   584.2993    
           1   665.5720    
           1   752.9755    
           1   289.1689    
           1   308.7682    
           1   360.9903    
           1   434.1997    
           1   519.5002    
           1   611.8877    
           1   708.5766    
           1   177.9817    
           1   208.9539    
           1   281.8030    
           1   372.6199    
           1   471.2291    
           1   573.5884    
           1   677.9767    
           1   634.3068    
           1   609.3153    
           1   600.5691    
           1   609.2027    
           1   634.3423    
           1   674.1176    
           1   726.0822    
           1   531.9119    
           1   500.4669    
           1   489.3767    
           1   500.3871    
           1   532.0190    
           1   580.8547    
           1   642.9810    
           1   433.5910    
           1   392.8474    
           1   378.1848    
           1   392.8352    
           1   433.7764    
           1   494.4856    
           1   568.6127    
           1   342.8634    
           1   287.8698    
           1   266.9937    
           1   287.9646    
           1   343.1823    
           1   419.2385    
           1   506.7600    
           1   267.6651    
           1   190.0021    
           1   155.8037    
           1   190.2634    
           1   267.9839    
           1   362.0346    
           1   462.6340    
           1   688.2104    
           1   633.8743    
           1   591.9621    
           1   565.2729    
           1   556.0844    
           1   565.4102    
           1   592.0391    
           1   608.0981    
           1   542.8127    
           1   490.8764    
           1   456.8315    
           1   444.8917    
           1   456.9451    
           1   490.9805    
           1   538.2249    
           1   460.0778    
           1   394.9116    
           1   350.0338    
           1   333.6995    
           1   350.1190    
           1   395.1156    
           1   483.0870    
           1   391.0527    
           1   308.9458    
           1   246.9924    
           1   222.5078    
           1   247.1224    
           1   309.3087    
           1   448.1174    
           1   344.0839    
           1   243.9202    
           1   155.4013    
           1   111.3170    
           1   155.7755    
           1   244.0988    
           1   873.5925    
           1   805.4481    
           1   744.9720    
           1   694.2312    
           1   655.5464    
           1   631.1992    
           1   622.7443    
           1   808.4824    
           1   730.7988    
           1   660.3964    
           1   599.9064    
           1   552.6356    
           1   522.2066    
           1   511.5517    
           1   752.6773    
           1   665.2169    
           1   583.9216    
           1   511.8123    
           1   453.3512    
           1   414.3152    
           1   400.3600    
           1   708.4064    
           1   611.6654    
           1   519.1979    
           1   433.8215    
           1   360.7099    
           1   308.6844    
           1   289.1696    
           1   677.9055    
           1   573.4966    
           1   471.0991    
           1   372.4109    
           1   281.4459    
           1   208.7433    
           1   177.9821    
           1   460.9007    
           1   496.4671    
           1   548.1344    
           1   611.7793    
           1   683.9545    
           1   762.1224    
           1   844.5325    
           1   355.7497    
           1   402.8152    
           1   467.8337    
           1   544.2549    
           1   627.8660    
           1   716.1005    
           1   807.3582    
           1   255.6138    
           1   320.1614    
           1   401.5980    
           1   491.6253    
           1   586.2645    
           1   683.5223    
           1   782.3420    
           1   169.6430    
           1   258.9330    
           1   357.4546    
           1   459.2430    
           1   562.4699    
           1   666.4047    
           1   770.6959    
           1   129.2851    
           1   236.6912    
           1   344.0905    
           1   451.4468    
           1   558.7327    
           1   665.9307    
           1   773.0259    
           1   158.7545    
           1   234.7279    
           1   320.1152    
           1   408.9267    
           1   499.1849    
           1   590.0609    
           1   681.1322    
           1   115.9139    
           1   212.2055    
           1   308.4033    
           1   404.4269    
           1   500.2279    
           1   595.7621    
           1   690.9819    
           1   162.6277    
           1   244.0496    
           1   334.7177    
           1   428.7166    
           1   524.1357    
           1   620.1152    
           1   716.2837    
           1   253.2403    
           1   313.9013    
           1   391.3557    
           1   477.3599    
           1   567.9473    
           1   661.1396    
           1   755.8572    
           1   355.6644    
           1   402.5637    
           1   467.4713    
           1   543.9209    
           1   627.6097    
           1   715.9044    
           1   807.2093    
           1   225.1264    
           1   286.1360    
           1   357.4712    
           1   433.8929    
           1   512.9714    
           1   593.4514    
           1   674.5133    
           1   322.2189    
           1   370.0221    
           1   430.9627    
           1   500.0674    
           1   574.2213    
           1   651.5362    
           1   730.8260    
           1   426.1793    
           1   465.3030    
           1   517.6542    
           1   579.5471    
           1   648.0903    
           1   721.2184    
           1   797.5110    
           1   532.9943    
           1   566.2293    
           1   611.9768    
           1   667.5959    
           1   730.7179    
           1   799.4110    
           1   872.2068    
           1   641.2348    
           1   670.2379    
           1   710.8863    
           1   761.2441    
           1   819.4487    
           1   883.8220    
           1   952.9794    
           1   155.7248    
           1   178.2706    
           1   233.2031    
           1   303.3568    
           1   380.2262    
           1   460.3125    
           1   541.9206    
           1   266.9143    
           1   281.5370    
           1   321.2888    
           1   378.4077    
           1   446.1317    
           1   520.1553    
           1   597.9926    
           1   378.1062    
           1   389.1528    
           1   420.3640    
           1   467.7567    
           1   526.9525    
           1   594.2703    
           1   667.1008    
           1   489.2992    
           1   498.3104    
           1   524.1910    
           1   564.6655    
           1   616.8450    
           1   677.9362    
           1   745.6097    
           1   600.4927    
           1   608.1789    
           1   630.4177    
           1   665.8194    
           1   712.3826    
           1   768.0255    
           1   830.8223    
           1   220.0342    
           1   159.5474    
           1   133.5259    
           1   159.5419    
           1   220.0278    
           1   294.3119    
           1   374.0600    
           1   303.8158    
           1   260.7664    
           1   244.7175    
           1   260.7598    
           1   303.8190    
           1   364.4980    
           1   435.3398    
           1   401.0464    
           1   367.7632    
           1   355.9102    
           1   367.7314    
           1   401.0463    
           1   451.1390    
           1   513.0630    
           1   503.9543    
           1   476.6558    
           1   467.1035    
           1   476.5958    
           1   503.9560    
           1   546.4718    
           1   600.9288    
           1   609.6589    
           1   586.3826    
           1   578.2971    
           1   586.3035    
           1   609.6579    
           1   646.6439    
           1   695.0948    
           1   380.2442    
           1   303.3456    
           1   233.1760    
           1   178.2498    
           1   155.7654    
           1   178.2485    
           1   233.1933    
           1   446.1097    
           1   378.3823    
           1   321.2680    
           1   281.5321    
           1   266.9572    
           1   281.5392    
           1   321.2702    
           1   526.9246    
           1   467.7361    
           1   420.3517    
           1   389.1417    
           1   378.1500    
           1   389.1843    
           1   420.3411    
           1   616.8200    
           1   564.6481    
           1   524.1877    
           1   498.2905    
           1   489.3433    
           1   498.3605    
           1   524.1768    
           1   712.3603    
           1   665.8073    
           1   630.4173    
           1   608.1519    
           1   600.5370    
           1   608.2386    
           1   630.4160    
           1   544.9105    
           1   465.1572    
           1   387.4620    
           1   313.6776    
           1   247.6255    
           1   197.6918    
           1   177.9627    
           1   604.7045    
           1   529.1083    
           1   457.6985    
           1   393.0194    
           1   339.2702    
           1   302.5065    
           1   289.1529    
           1   676.7413    
           1   606.1632    
           1   541.3221    
           1   484.7666    
           1   439.9154    
           1   410.6503    
           1   400.3451    
           1   757.4813    
           1   691.9346    
           1   633.0674    
           1   583.0849    
           1   544.5545    
           1   520.0524    
           1   511.5382    
           1   844.4099    
           1   783.5647    
           1   729.8693    
           1   685.1297    
           1   651.2579    
           1   630.0562    
           1   622.7318    
           1   623.4060    
           1   538.3262    
           1   453.4733    
           1   369.2197    
           1   286.7017    
           1   208.3987    
